CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
713564208,0,34,1,1,Graduate,Unknown,Less than $40K,Blue,23,4,1,1,2207.0,1527,680.0,0.861,4159,64,1.133,0.692
809452383,0,37,1,2,Graduate,Married,Less than $40K,Blue,32,6,1,3,1438.3,0,1438.3,0.707,4733,89,0.816,0.0
712407783,0,39,1,1,Graduate,Single,Less than $40K,Blue,28,5,3,3,1809.0,1181,628.0,0.656,4452,83,0.596,0.653
720062508,1,38,1,2,Unknown,Married,$40K - $60K,Blue,28,6,2,2,1628.0,0,1628.0,0.876,2527,41,0.64,0.0
714013983,1,37,1,4,Post-Graduate,Married,Less than $40K,Blue,36,3,3,3,1586.0,0,1586.0,0.497,2109,41,0.414,0.0
823878408,0,39,0,4,Graduate,Married,$80K - $120K,Blue,35,6,2,1,2981.0,757,2224.0,0.764,4824,76,0.81,0.254
718645308,0,35,0,4,College,Married,Less than $40K,Blue,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529
711399408,1,34,1,2,Graduate,Divorced,Unknown,Blue,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0
720872433,1,39,1,1,Uneducated,Single,$40K - $60K,Blue,28,5,3,6,3911.0,0,3911.0,0.897,2867,42,0.556,0.0
710669733,0,38,1,1,Graduate,Single,$40K - $60K,Blue,36,4,2,2,2358.0,1965,393.0,0.614,4922,80,0.6,0.833
714028083,0,36,1,1,Unknown,Single,Unknown,Blue,31,6,1,2,2222.0,0,2222.0,0.769,4095,65,0.912,0.0
721409358,0,36,1,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937.0,733,1204.0,0.826,4547,73,0.973,0.378
712602708,1,36,0,3,Unknown,Unknown,$80K - $120K,Blue,36,4,1,2,1815.0,0,1815.0,0.478,2039,34,0.36,0.0
770180808,0,37,1,4,Graduate,Single,Unknown,Blue,31,3,3,2,1438.3,0,1438.3,0.919,5001,91,0.625,0.0
708703308,1,35,1,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045.0,1707,338.0,0.577,2183,39,0.696,0.835
709077933,0,26,1,0,High School,Married,Less than $40K,Blue,18,5,3,2,5422.0,682,4740.0,0.892,4460,62,0.676,0.126
714186108,0,37,1,2,Unknown,Single,Less than $40K,Blue,19,6,5,2,2152.0,1682,470.0,1.051,4126,71,0.972,0.782
708186933,1,33,0,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819.0,725,1094.0,0.737,2254,45,0.406,0.399
711201108,1,37,1,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.296,0.0
715565058,0,27,1,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,0,1438.3,0.469,4479,70,0.628,0.0
713531808,0,38,1,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,1438.3,0.813,4475,74,0.644,0.0
712781883,0,36,1,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611.0,537,2074.0,0.848,5121,83,0.804,0.206
779848383,1,37,1,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784.0,577,1207.0,0.542,2348,47,0.516,0.323
713541033,0,39,1,1,College,Single,Less than $40K,Blue,32,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726
771989733,0,37,0,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395
787514433,0,34,1,3,College,Married,Less than $40K,Blue,23,3,3,3,2164.0,1176,988.0,0.835,5075,71,0.868,0.543
788418933,0,35,1,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613.0,1085,528.0,0.659,5000,85,0.848,0.673
709314408,0,39,1,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323
816315558,0,38,0,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585
713179083,0,32,1,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48
715950483,1,39,1,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257
714213708,1,35,1,3,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697
742572558,0,32,1,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095
771872733,0,38,0,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399
713597658,1,36,1,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854
714882258,0,38,1,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508
708516558,0,37,1,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689
711099408,0,35,1,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618
745853283,0,38,1,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0
717790233,0,37,1,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517
717278808,0,37,1,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0
716099958,1,39,1,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56
712795833,1,34,1,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501
721181883,0,30,1,0,College,Single,Unknown,Blue,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0
712098033,0,38,1,1,Uneducated,Married,Unknown,Blue,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072
779523258,0,34,0,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32
779858058,0,34,1,2,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0
710423358,0,35,1,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672
719046558,0,39,0,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883
708291633,0,33,1,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537
715919283,1,39,1,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776.0,0,1776.0,0.518,2201,31,0.292,0.0
717688233,0,34,1,4,High School,Married,$40K - $60K,Blue,28,6,1,0,2432.0,851,1581.0,0.873,4760,69,0.917,0.35
712669983,0,39,0,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009.0,1604,8405.0,0.449,4347,75,0.786,0.16
778152108,0,31,1,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561
716689383,0,39,1,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255
712998033,1,37,0,3,High School,Single,$120K +,Blue,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0
719279208,0,35,1,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602
718183833,0,30,1,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0
771928608,0,34,0,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901
816761433,0,36,0,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131
822051858,0,26,1,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0
717971208,0,39,1,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0
713011683,1,37,1,3,College,Married,Unknown,Blue,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0
708745983,0,37,1,2,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706
713381433,1,38,1,1,High School,Married,Less than $40K,Blue,28,3,3,3,4196.0,731,3465.0,0.485,1868,30,0.2,0.174
709769283,0,36,1,4,Unknown,Divorced,Unknown,Blue,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0
801037833,0,38,0,2,Uneducated,Single,$80K - $120K,Blue,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789
713121408,0,38,0,3,College,Married,$80K - $120K,Blue,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419
716751858,1,34,1,1,Unknown,Married,Less than $40K,Blue,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207
712829808,1,39,0,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0
712732908,0,36,0,4,Graduate,Married,$80K - $120K,Blue,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641
826136283,0,38,1,3,High School,Married,Less than $40K,Blue,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809
778714833,0,36,1,4,College,Married,Unknown,Blue,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448
710676483,0,38,1,2,Unknown,Married,Less than $40K,Blue,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0
769200858,0,34,1,4,Graduate,Single,Less than $40K,Blue,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0
716201133,0,35,1,2,High School,Married,Less than $40K,Blue,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0
710119233,0,37,0,1,High School,Married,$120K +,Blue,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164
721256808,0,35,1,2,Unknown,Single,Less than $40K,Blue,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719
715146558,1,34,1,2,College,Married,Less than $40K,Blue,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0
718186233,0,34,1,3,Uneducated,Single,Less than $40K,Blue,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3
713677158,1,31,1,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0
789233808,0,38,1,3,Graduate,Married,Unknown,Blue,27,6,2,2,2425.0,1396,1029.0,0.899,4568,74,0.897,0.576
715321983,0,33,1,2,Doctorate,Married,$40K - $60K,Blue,36,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679
714514008,1,38,1,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0
712323183,0,38,0,3,Unknown,Married,$80K - $120K,Blue,22,2,2,1,3224.0,0,3224.0,0.761,3738,63,0.658,0.0
717114708,0,34,1,0,Graduate,Married,$40K - $60K,Blue,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612
789420933,0,39,1,2,Uneducated,Married,Less than $40K,Blue,30,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25
709850508,1,33,1,2,Graduate,Married,Less than $40K,Blue,20,3,2,5,3202.0,0,3202.0,1.012,2917,37,0.682,0.0
719857008,0,37,1,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886.0,2198,688.0,0.828,4531,81,0.723,0.762
758340108,0,39,1,2,Graduate,Single,Less than $40K,Silver,29,3,3,2,10024.0,913,9111.0,0.568,3906,78,0.592,0.091
716481408,0,38,1,2,Graduate,Single,Less than $40K,Blue,36,3,1,1,1461.0,0,1461.0,0.681,4769,76,0.949,0.0
789347133,0,38,1,2,Post-Graduate,Married,$40K - $60K,Blue,28,2,1,1,4468.0,2395,2073.0,0.706,4690,79,0.756,0.536
717748608,1,35,1,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561
719981508,1,37,0,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649.0,0,1649.0,0.864,2574,51,0.7,0.0
713929533,1,36,1,3,College,Married,Less than $40K,Blue,36,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0
756383283,0,38,1,3,College,Married,Less than $40K,Blue,31,3,1,3,5523.0,2517,3006.0,0.72,4170,80,0.739,0.456
716741508,0,33,1,3,High School,Married,Less than $40K,Blue,21,2,1,3,2831.0,1167,1664.0,0.744,4460,65,0.857,0.412
709477233,0,37,1,2,High School,Single,Unknown,Blue,36,3,2,1,2346.0,1621,725.0,0.613,4287,79,0.717,0.691
714923583,1,38,1,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0
714671658,0,38,1,5,Graduate,Married,Less than $40K,Blue,31,2,5,2,2153.0,1392,761.0,0.787,4268,85,0.667,0.647
714811533,0,39,0,2,High School,Unknown,$60K - $80K,Blue,32,3,2,2,1715.0,0,1715.0,0.896,5910,91,0.517,0.0
719075883,0,38,1,3,High School,Married,$40K - $60K,Blue,27,2,3,3,2363.0,2033,330.0,0.498,3904,66,0.61,0.86
753233733,0,38,0,1,Graduate,Single,$80K - $120K,Blue,29,3,3,3,2155.0,1290,865.0,0.718,3781,61,0.906,0.599
806914158,1,38,1,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047.0,0,4047.0,0.648,2134,34,0.478,0.0
817288458,0,33,1,2,Graduate,Single,Less than $40K,Blue,19,3,2,3,5141.0,1737,3404.0,0.985,5859,82,0.783,0.338
793630083,1,39,0,2,High School,Single,$120K +,Blue,33,1,3,4,1726.0,1476,250.0,0.371,1804,34,0.259,0.855
736893108,0,33,1,2,Doctorate,Single,Less than $40K,Blue,26,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.891,0.0
816129258,0,34,1,2,Post-Graduate,Single,Less than $40K,Blue,29,2,3,3,2509.0,1897,612.0,0.938,4837,74,0.542,0.756
716685033,0,38,1,1,High School,Married,$40K - $60K,Blue,19,1,1,2,5559.0,1600,3959.0,0.716,5344,82,0.864,0.288
711263058,0,29,1,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,2763.0,1879,884.0,0.701,4660,80,0.778,0.68
712664658,1,35,1,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649.0,0,1649.0,0.683,2549,54,0.588,0.0
711873033,1,35,1,3,Unknown,Single,Unknown,Blue,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0.0
709927458,0,38,0,3,Graduate,Single,$40K - $60K,Blue,20,1,3,3,10486.0,1544,8942.0,0.716,4042,77,0.925,0.147
719862258,0,38,1,2,Uneducated,Single,Unknown,Blue,28,2,3,3,5666.0,1393,4273.0,0.84,5015,90,0.915,0.246
714222183,0,38,1,3,Graduate,Single,$40K - $60K,Blue,36,1,1,1,2132.0,1084,1048.0,0.767,4874,78,0.66,0.508
721406658,1,32,1,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0
708341958,0,31,1,1,College,Divorced,Less than $40K,Blue,21,2,2,3,2061.0,1904,157.0,0.786,4480,86,0.87,0.924
780360558,0,33,1,1,Graduate,Married,Less than $40K,Blue,20,2,2,2,1507.0,0,1507.0,0.723,4698,87,0.851,0.0
714930333,1,39,0,3,College,Married,$80K - $120K,Blue,30,2,3,3,4618.0,0,4618.0,0.717,2476,49,0.75,0.0
711005583,0,37,0,3,High School,Single,$80K - $120K,Blue,24,1,2,3,3437.0,1064,2373.0,0.851,5110,76,0.854,0.31
714181008,0,35,1,0,Graduate,Married,Less than $40K,Blue,36,1,2,2,3019.0,1462,1557.0,0.718,4509,71,0.732,0.484
717489033,1,27,1,0,High School,Single,Less than $40K,Blue,18,6,1,4,1438.3,0,1438.3,0.781,2641,40,0.6,0.0
711807333,0,37,1,2,College,Single,Less than $40K,Blue,26,1,1,2,1438.3,0,1438.3,0.587,3948,84,0.68,0.0
717409533,1,36,1,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821.0,1486,335.0,0.827,2824,43,0.387,0.816
787452333,1,39,1,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024.0,0,2024.0,0.801,2870,36,0.5,0.0
716606733,0,33,1,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043.0,2054,989.0,0.735,4833,85,0.667,0.675
712620858,0,34,1,4,Doctorate,Married,Unknown,Blue,36,1,2,2,7744.0,1804,5940.0,0.942,4572,60,0.935,0.233
710840433,0,34,0,1,College,Unknown,$40K - $60K,Blue,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222
712853358,1,39,1,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817.0,0,1817.0,0.583,2216,44,0.833,0.0
713798958,0,38,1,3,Unknown,Single,Less than $40K,Blue,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735
716315508,1,37,1,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233.0,2517,716.0,0.0,1339,32,0.0,0.779
721020858,0,34,1,1,College,Single,Unknown,Blue,20,2,2,2,3190.0,1959,1231.0,0.622,4220,66,0.61,0.614
714630858,1,36,1,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470.0,458,1012.0,0.543,2383,39,0.444,0.312
778163508,0,37,1,2,High School,Married,Unknown,Blue,27,2,1,2,5245.0,1044,4201.0,0.673,4938,70,0.892,0.199
715549158,0,29,1,1,Graduate,Married,Less than $40K,Blue,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0.0
790115358,0,39,1,2,Unknown,Single,Less than $40K,Blue,32,2,1,2,4325.0,2418,1907.0,0.796,4588,77,0.791,0.559
779916408,0,39,1,4,Graduate,Single,Unknown,Blue,23,1,3,2,1811.0,0,1811.0,0.835,4934,70,0.628,0.0
708266883,1,34,1,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0
787466808,0,35,1,0,Unknown,Married,Less than $40K,Blue,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836
767376483,0,27,1,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0
709901058,0,38,0,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521
779998083,0,33,0,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224
784880958,0,34,1,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022.0,1680,2342.0,0.579,3776,84,0.826,0.418
806634783,0,38,1,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411
720101658,0,26,1,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325
720729108,0,32,1,0,Unknown,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243
708514383,0,38,1,2,College,Married,Unknown,Blue,29,2,1,0,3809.0,1172,2637.0,0.9,4314,81,0.976,0.308
711984633,0,36,1,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839
714320358,0,38,1,2,College,Single,Less than $40K,Blue,33,2,1,2,2569.0,1288,1281.0,1.009,4126,56,0.931,0.501
719821908,1,38,1,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0
763681908,0,34,1,3,Unknown,Married,Less than $40K,Blue,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159
769676358,0,38,0,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91
708148158,0,39,1,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827.0,0,1827.0,0.563,4207,86,0.792,0.0
784795083,0,31,1,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,1984.0,0,1984.0,1.05,4794,73,0.921,0.0
713146683,0,35,1,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460.0,0,4460.0,0.916,5473,79,0.756,0.0
789218433,0,33,1,3,Unknown,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0
790139583,0,39,1,0,Graduate,Divorced,Less than $40K,Blue,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557
719170683,0,38,0,1,Unknown,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0
720034983,0,26,0,0,Unknown,Unknown,Less than $40K,Silver,13,2,1,1,10254.0,0,10254.0,0.51,4258,68,0.838,0.0
716512383,0,39,1,2,High School,Married,Less than $40K,Blue,36,1,3,1,2816.0,2517,299.0,0.742,4817,87,0.776,0.894
824560758,1,35,1,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678.0,0,1678.0,0.676,2475,61,0.694,0.0
757710783,1,36,1,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,1493.0,0.721,2516,63,0.575,0.0
798238008,0,36,1,2,Uneducated,Married,Less than $40K,Blue,30,2,1,2,5070.0,0,5070.0,0.536,4644,85,0.771,0.0
780670083,1,39,1,2,Unknown,Unknown,$40K - $60K,Blue,28,1,2,3,4363.0,0,4363.0,0.714,2596,48,0.846,0.0
714148758,0,34,1,2,Post-Graduate,Married,Less than $40K,Blue,27,2,3,3,1726.0,1398,328.0,1.009,5228,68,0.7,0.81
712790358,1,39,1,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023.0,1348,1675.0,0.358,2219,44,0.63,0.446
709669533,0,38,1,1,High School,Divorced,Less than $40K,Blue,30,2,3,2,2722.0,1303,1419.0,0.391,4488,88,0.833,0.479
712714008,0,39,1,4,Unknown,Married,$40K - $60K,Blue,28,2,3,2,2725.0,2302,423.0,0.876,4714,81,0.8,0.845
715083633,0,33,1,1,Uneducated,Married,Less than $40K,Blue,23,2,2,3,1830.0,1777,53.0,0.639,5271,76,0.854,0.971
792098883,0,37,0,2,Doctorate,Single,$120K +,Blue,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.822,0.51
708190158,1,38,1,3,High School,Single,Less than $40K,Blue,26,2,3,0,2920.0,2426,494.0,0.983,2750,41,0.367,0.831
709389558,0,33,1,4,College,Single,Less than $40K,Blue,36,1,3,0,1438.3,0,1438.3,0.566,4641,85,0.7,0.0
709087983,0,35,1,3,Doctorate,Single,Less than $40K,Blue,27,2,2,3,1438.3,0,1438.3,0.62,5020,94,0.843,0.0
713652783,0,30,1,0,Unknown,Single,Less than $40K,Blue,36,1,1,1,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515
814987983,0,37,1,2,College,Single,$40K - $60K,Blue,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186
720593583,0,39,1,2,Doctorate,Divorced,Less than $40K,Blue,32,1,2,2,3554.0,747,2807.0,0.621,5152,90,0.765,0.21
713183508,0,39,1,1,High School,Married,Unknown,Blue,36,1,3,2,2751.0,1158,1593.0,0.821,4861,82,0.822,0.421
718792758,0,35,1,4,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174
711298458,1,39,1,3,Unknown,Married,Less than $40K,Blue,26,5,2,5,2190.0,0,2190.0,0.691,2338,40,0.6,0.0
771067308,0,38,1,3,High School,Single,$40K - $60K,Blue,25,1,1,2,3040.0,1908,1132.0,0.758,5616,73,0.659,0.628
718492908,0,38,1,3,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471
716558283,0,30,1,0,Graduate,Married,Less than $40K,Blue,36,2,2,2,1621.0,1046,575.0,0.729,5247,84,0.615,0.645
719281533,0,37,1,3,College,Married,Less than $40K,Blue,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472
721426383,1,36,1,3,Unknown,Single,Less than $40K,Blue,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168
708553008,0,38,1,1,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514
720258183,0,39,1,4,Graduate,Single,$40K - $60K,Blue,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742
714714558,0,37,1,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,3050.0,2517,533.0,1.177,4698,75,0.923,0.825
708928008,0,34,1,2,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0
709415583,0,37,1,2,Unknown,Single,Less than $40K,Blue,21,1,1,1,3967.0,1476,2491.0,0.626,4490,66,0.833,0.372
712407033,0,26,1,0,Uneducated,Unknown,Unknown,Silver,13,1,2,3,34516.0,2403,32113.0,0.623,4174,59,0.735,0.07
717004533,0,35,1,3,High School,Married,Less than $40K,Blue,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248
772127508,1,31,1,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0
789296133,0,35,1,3,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063
709925733,0,32,1,0,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496
712683633,1,32,1,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0.0
709606158,0,37,1,2,Graduate,Married,Less than $40K,Blue,31,1,3,3,2984.0,0,2984.0,0.77,4878,86,0.87,0.0
712524858,0,34,0,1,Graduate,Single,Less than $40K,Blue,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618
715980258,0,36,1,1,Doctorate,Single,Less than $40K,Blue,25,1,2,3,2835.0,2511,324.0,0.731,4811,77,0.925,0.886
714216858,0,35,1,2,Unknown,Single,Unknown,Blue,36,2,1,2,1507.0,0,1507.0,0.81,4679,85,0.771,0.0
712302783,0,38,1,2,Uneducated,Single,Less than $40K,Blue,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353
720150858,1,34,0,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0
711092658,1,39,1,3,Graduate,Married,Unknown,Blue,26,2,2,3,4376.0,855,3521.0,0.839,2862,52,0.733,0.195
719237058,0,39,0,2,Doctorate,Single,$60K - $80K,Blue,36,2,2,1,1790.0,891,899.0,0.45,4498,96,0.574,0.498
