Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
2,984,109,0.787,0.14717898954195308,0
2,0,59,0.903,0.1126205169260729,1
2,796,75,0.667,0.025407792126870343,1
3,2070,115,0.769,-0.014202226645922585,0
3,2517,114,0.869,0.023561300589053518,0
2,694,109,0.787,1.0246136161631072,0
2,1267,104,0.552,0.039436519403976106,0
3,1636,116,0.681,0.1699419021370147,0
1,0,116,0.731,0.07904653817676903,0
1,570,103,0.717,-0.6853323619662711,0
5,0,94,0.843,-0.44737053051679504,1
2,2517,97,0.865,0.6195786897219242,0
2,1835,110,0.964,0.5131108065349722,0
1,2517,103,0.689,0.10807588009378928,0
1,1293,100,0.786,0.550939329032111,0
6,2331,67,0.763,0.14912476728988294,1
2,0,113,0.823,0.0002716918854376263,0
2,2005,94,0.709,0.05638291179182048,0
2,0,112,0.778,0.04398115623625973,0
2,0,73,0.78,-0.037491835349538497,1
2,1130,93,0.603,0.5426503349684096,0
2,2032,104,0.705,-0.002838642169476223,0
2,0,78,0.902,0.10992237163160613,1
1,1782,116,0.785,-0.4269506748695888,0
2,1206,120,0.579,-0.6038593703804729,0
6,0,70,0.628,0.07138352643173494,1
2,2475,99,0.8,0.4490160826774426,0
1,1983,56,0.806,0.4490160826774426,1
4,1786,109,0.847,-0.3918852929290795,0
5,1562,108,0.714,0.4490160826774426,0
1,400,49,0.256,-0.7389711080161698,1
6,2517,116,0.731,-0.037491835349538497,0
1,230,64,0.73,0.039436519403976106,1
3,2517,120,0.846,0.5131108065349722,0
6,917,114,0.781,-0.06457108507888586,0
1,1473,70,0.892,0.03114752534027468,1
4,1204,127,0.693,0.10982636063752867,0
2,0,89,0.935,0.5426503349684096,1
6,660,68,1.0,1.0246136161631072,1
6,1761,120,0.739,0.5300571989228167,0
3,2517,97,0.732,0.09220066127886671,0
5,1195,106,0.828,0.1321783749020386,0
2,897,120,0.714,0.024240607559871175,0
4,1200,99,0.8,0.6436811845301735,0
3,1288,119,0.63,0.5659399436720255,0
5,1595,102,0.729,0.1458394073287654,0
6,0,70,0.707,0.4444714458451589,1
4,1168,101,0.629,0.621425181259741,0
6,829,78,0.773,0.7123205452199867,1
3,0,127,0.693,0.11446700846388976,0
4,1139,124,0.771,-0.6084040072127566,0
3,995,101,0.656,-0.6084040072127566,0
4,1442,99,0.678,0.5131108065349722,0
1,874,94,0.709,0.5508743337699483,0
5,1556,103,0.746,0.10807588009378928,0
3,1109,125,0.761,-0.4953919284839749,0
2,1526,126,0.8,-0.6772386651067602,0
5,2288,110,0.719,-0.021915748428405907,0
1,0,65,0.857,0.10807588009378928,1
5,766,115,0.855,-0.032947198517254875,0
4,924,124,0.676,0.1321783749020386,0
2,2420,124,0.746,0.10807588009378928,0
2,0,71,0.821,0.13064349548466045,1
3,2209,96,0.778,-0.6853323619662711,0
5,2517,79,0.646,0.1321783749020386,1
2,1135,94,0.808,-0.20336908077157376,0
3,979,104,0.733,0.2385812628268279,0
5,2048,91,0.655,0.10807588009378928,0
4,1941,119,0.608,0.5659399436720255,0
4,1173,108,0.714,0.0785396288521399,0
3,2045,92,0.84,0.5396703028555236,0
6,2266,94,0.958,0.039436519403976106,0
5,1681,117,0.746,0.04809391772811908,0
4,2517,116,0.841,0.039436519403976106,0
3,0,82,1.0,0.04582764777407658,1
4,1472,117,0.648,0.5659399436720255,0
1,542,64,0.73,-0.037491835349538497,1
5,0,67,0.971,0.10807588009378928,1
6,0,115,0.797,0.1699419021370147,0
6,2070,99,0.768,-0.5003299695958761,0
5,0,78,0.902,0.0002716918854376263,1
4,701,120,0.739,0.46141783823300336,0
3,1800,121,0.806,0.1126205169260729,0
1,0,69,0.533,0.6043827778778192,1
4,1671,126,0.8,0.1737384858625044,0
4,1254,110,0.719,0.06599601572452743,0
2,0,64,0.684,0.4860315568056249,1
3,2352,109,0.758,0.6195786897219242,0
3,1735,124,0.771,0.039436519403976106,0
4,630,99,0.768,-0.014202226645922585,0
5,2057,108,0.714,0.658681799170088,0
4,2517,74,0.609,0.024240607559871175,1
6,1184,113,0.766,0.10807588009378928,0
4,1643,112,0.623,0.6195786897219242,0
6,0,117,0.721,0.04582764777407658,0
2,0,94,0.843,0.2273772319124031,0
4,1336,115,0.855,0.053039461803732174,0
1,2517,69,0.769,0.658681799170088,1
4,534,70,0.795,0.5300571989228167,1
1,1180,74,0.897,0.12167882249354535,1
4,0,75,0.786,0.0544371340438906,1
3,1232,102,0.759,0.47103094216571034,0
1,821,58,0.933,-0.05779808813645794,1
4,1870,115,0.917,0.10807588009378928,0
6,2517,79,1.026,0.5176554433672559,1
3,1409,126,0.703,0.3953773366275439,0
5,2273,96,0.627,0.4490160826774426,0
2,0,119,0.7,0.7123205452199867,0
3,1388,104,0.763,1.0246136161631072,0
4,0,128,0.684,-0.39239220225370863,0
5,1875,123,0.757,0.1458394073287654,0
2,0,73,0.622,0.003945890480241836,1
2,2517,85,0.809,-0.004159342086559247,1
3,0,96,0.655,0.039436519403976106,0
2,1558,109,0.946,0.5508743337699483,0
4,0,62,0.722,-0.026460385260689584,1
